id,title,duration,boxoffice,first_boxoffice,pr_movie,bt_movie,cl_movie,de_movie,pr_box_rank,is_ip,is_sequel,douban_rating,baidu_index,actor,issue_company,manu_company,rating_numbers,comment_numbers,review_numbers,director_1_id,director_1_name,director_1_amount,director_1_boxoffice,director_1_pr_boxrank,director_1_baidu,director_2_id,director_2_name,director_2_amount,director_2_boxoffice,director_2_pr_boxrank,director_2_baidu,actor_1_id,actor_1_name,actor_1_amount,actor_1_boxoffice,actor_1_pr_boxrank,actor_1_baidu,actor_1_fans,actor_2_id,actor_2_name,actor_2_amount,actor_2_boxoffice,actor_2_pr_boxrank,actor_2_baidu,actor_2_fans,scenarist_1_id,scenarist_1_name,scenarist_1_amount,scenarist_1_boxoffice,scenarist_1_pr_boxrank,scenarist_1_baidu,scenarist_2_id,scenarist_2_name,scenarist_2_amount,scenarist_2_boxoffice,scenarist_2_pr_boxrank,scenarist_2_baidu,issue_company_1_id,manu_company_1_id,type,technology,release_date,year,month,day,day_of_week,quarter,week,duration_85,duration_85_140,duration_140,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_悬疑,genre_犯罪,genre_战争,genre_恐怖,genre_纪录片,genre_青春,genre_奇幻,genre_冒险,genre_儿童,genre_传记,genre_古装,genre_励志,genre_亲情,genre_科幻,genre_历史,genre_avg,technology_list,technology_2D,technology_3D,technology_IMAX,year_mean_1000,is_weekend,springfestival,summer,nationalday,newyear,is_star_issue_company,is_star_manu_company
748,大人物,86.0,1628.1,556.0,2.11142,158014.0625,0.17928,1.5308,2.50699,0,0,3.7,5293.0,吴孟达 Man Tat Ng;;;林子聪 Chi Chung Lam;;;金沙 King Sarr;;;杜海涛 Haitao Du;;;李伯清 Boqing Li;;;廖健 Jian Liao;;;吉杰 Jie Ji;;;杨乐乐 LeLe Yang,";;;电广传媒影业(北京)有限公司 TIK Films（Beijing）Pictures Co.,Ltd;;;中国电影集团公司 China Film Group Corporation;;;四川省太平洋电影院线有限公司 The Pacific Ocean In Sichuan Theater Chain;;;上海永乐影视集团 Shanghai Yongle Entertainment Group;;;蘭发行团队 LAN TEAM",";;;电广传媒影业(北京)有限公司 TIK Films（Beijing）Pictures Co.,Ltd;;;北京广大时代文化传播有限责任公司 Beijing Guangda Shidai Media Co.,Ltd;;;四川笑星文化传播公司 Sichuan Xiaoxing Culture Co.,Ltd;;;云南誉盛贝特文化传媒 Yunan Yusheng Beite Media;;;四川博能教育 Sichuan Boneng Education",2862.0,762.0,22.0,1316256.0,谭华,0,0.0,1.48924,0.0,,,0,0.0,0.0,0.0,1016771.0,吴孟达,3,9583.0,2.45258,3153.0,28.0,1316717.0,李伯清,0,0.0,0.39282,0.0,0.0,1316256.0,谭华,0,0.0,1.48924,0.0,,,0,0.0,0.0,0.0,877.0,877.0,喜剧,2D,2011-03-11,2011,3,11,4,1,10,False,True,False,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10255,['2D'],1,0,0,9441,1,False,False,False,False,False,True
749,通道转兵,90.0,1614.5,5.0,0.83936,44676.78906,0.17409000000000002,0.8326899999999999,2.58148,0,0,2.8,352.0,王蕙 Hui Wang;;;刘劲 Jin Liu;;;吴卫东 Weidong Wu,";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",;;;潇湘电影集团 Xiaoxiang Film Group,132.0,37.0,1.0,1321809.0,周琦,0,0.0,2.54914,4721.0,1321810.0,马德林,0,0.0,0.77359,0.0,1314473.0,刘劲,6,81172.0,4.08502,646.0,72.0,,,0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,257.0,115.0,革命/剧情,2D,2011-08-30,2011,8,30,1,3,35,False,True,False,"['革命', '剧情']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,['2D'],1,0,0,9441,0,False,True,False,False,True,False
751,密室之不可靠岸,100.0,1532.3,848.0,1.40634,64225.03906,0.17648,0.80124,0.89525,0,0,5.2,3792.0,苏有朋 Alec Su;;;杨坤 Yang Kun;;;倪虹洁 Hongjie Ni;;;吴辰君 Annie Wu;;;周韦彤 Weitong Zhou;;;毛俊杰 Junjie Mao;;;孙一理 YiLi Sun,";;;北京盛世新影影视发行有限公司 Beijing Shengshixinying Film and TV Distribution Co., LTD;;;北京盛世华锐电影投资管理有限公司 Beijing Shengshi Huarui Films Investment Co.,Ltd",";;;北京盛世华锐电影投资管理有限公司 Beijing Shengshi Huarui Films Investment Co.,Ltd;;;秦皇岛岚锋文化传媒有限公司 Qin Huang Dao Lan Feng Culture Media Co., LTD;;;峨眉电影集团 E Mei Film Group;;;北京风华年代文化传播有限公司 Beijing Today TV Media  Co.,Ltd;;;北京竹书酷乐文化传播有限公司 Bei Jing Zhu Shu Ku Le Culture Communication Co., LTD",14462.0,3433.0,186.0,1316127.0,张番番,2,2624.0,0.6703600000000001,114.0,,,0,0.0,0.0,0.0,1050540.0,苏有朋,6,26311.0,5.0496,7533.0,2822.0,1316041.0,杨坤,0,0.0,0.34722,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,1076.0,732.0,惊悚/悬疑/犯罪,2D,2011-10-27,2011,10,27,3,4,43,False,True,False,"['惊悚', '悬疑', '犯罪']",3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7285,['2D'],1,0,0,9441,0,False,False,False,False,False,False
752,星空,98.0,1510.0,981.0,1.85281,105518.85156,0.16972,0.7023699999999999,1.48514,0,0,7.1,21858.0,徐娇 Jiao Xu;;;林晖闵 Eric Lin;;;刘若英 Rene Liu;;;庾澄庆 Harlem Yu;;;桂纶镁 Lun-mei Guey;;;蔡淑臻 Janel Cai;;;曾江 Kenneth Tsang;;;石锦航 Stone,";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;中国电影集团公司 China Film Group Corporation;;;中影集团数字电影院线有限公司 China Film Group Digital Cinema Line Co.,Ltd",";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;汤臣国际娱乐发行有限公司 Tomson International Entertainment Distribution Co.,Ltd;;;富兰克林文创创业投资股份有限公司 Fulan Kelin Wenchuang Venture Investment Co.,Ltd;;;原子映象有限公司 Atom Cinema Co., Ltd",123319.0,35095.0,943.0,1314067.0,林书宇,0,0.0,0.53215,0.0,,,0,0.0,0.0,0.0,1023236.0,徐娇,5,31789.0,3.4267199999999995,5521.0,503.0,1315860.0,林晖闵,0,0.0,0.3493,0.0,0.0,1315678.0,几米,0,0.0,0.40477,0.0,1314067.0,林书宇,0,0.0,0.53215,0.0,118.0,118.0,剧情,2D,2011-11-03,2011,11,3,3,4,44,False,True,False,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4731,['2D'],1,0,0,9441,0,False,False,False,False,True,True
753,B区32号,88.0,1492.2,633.0,0.99134,8196.98047,0.15053,0.10065,1.70567,0,0,2.3,3694.0,唐宸禹 TAE;;;邓紫衣 Ziyi Deng;;;李锐 Rui Li,";;;中国电影集团公司 China Film Group Corporation;;;北京春秋时代文化有限公司 Beijing Chunqiu Time Culture Co.,Ltd;;;上海炫映影视传播有限公司 Shanghai Shinning Pictures Entertainment Co.,Ltd",";;;北京春秋时代文化有限公司 Beijing Chunqiu Time Culture Co.,Ltd;;;福建恒业电影发行有限公司 Heng Ye Film Distribution Co.,Ltd",6121.0,2756.0,160.0,1317203.0,吕建民,0,0.0,0.90434,0.0,,,0,0.0,0.0,0.0,1312698.0,邓紫衣,2,1390.0,1.7347400000000002,396.0,41.0,1046624.0,唐宸禹,0,0.0,0.5962,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,59.0,526.0,惊悚/恐怖,2D,2011-06-03,2011,6,3,4,2,22,False,True,False,"['惊悚', '恐怖']",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1595,['2D'],1,0,0,9441,1,False,False,False,False,True,False
754,床下有人,87.0,1485.7,668.0,1.07714,59450.12891,0.15353,0.24587,1.61097,0,0,2.8,6203.0,何静 Jing He;;;郭晓然 Xiaoran Guo;;;武文佳 Wenjia Wu;;;葛红霖 Hong-lin Ge;;;午马 Ma Wu,";;;福建恒业电影发行有限公司 Heng Ye Film Distribution Co.,Ltd;;;北京新影联影业有限责任公司 Beijing New Film Association Co,.Ltd;;;中国电影集团公司 China Film Group Corporation",";;;北京同人时代文化传播有限公司 Beijing Tongren Shidai Media Co.,Ltd",,,,1319787.0,牛朝阳,1,748.0,3.42415,200.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,1324753.0,郭晓然,1,413.0,1.03781,0.0,0.0,1319787.0,牛朝阳,1,748.0,3.42415,200.0,1329004.0,牛朝杰,0,0.0,2.04652,0.0,808.0,1275.0,惊悚/恐怖,2D,2011-10-14,2011,10,14,4,4,41,False,True,False,"['惊悚', '恐怖']",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1595,['2D'],1,0,0,9441,1,False,False,False,False,True,False
755,隐婚男女,101.0,1407.2,751.0,1.58214,101405.1875,0.18216,1.96999,1.008,0,0,5.6,3363.0,陈奕迅 Eason Chan;;;刘若英 Rene Liu;;;白冰 Ice;;;庾澄庆 Harlem Yu;;;林依轮 Yilun Lin;;;秦岚 Lan Qin;;;莫小棋 Monica Mok;;;石天硕 Tianshuo Shi;;;陈昊 Hao Chen;;;高洁 Jie Gao,";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;北京紫荆城影业 Beijing Zijingcheng Pictures;;;英皇星艺（北京）文化发展有限公司 Emperor Star (Beijing) Limited;;; 富士电视台 Fuji Television Network, Incorporated;;;新丽传媒股份有限公司 New Classic Media  Corporation;;;香港英皇影业有限公司 Emperor Motion Pictures;;;合艺典藏（北京）文化传媒公司 Heyi Diancang（Beijing）Media Co.,Ltd",48324.0,12391.0,227.0,1274344.0,叶念琛,1,4000.0,4.42825,538.0,,,0,0.0,0.0,0.0,1023424.0,陈奕迅,6,7938.0,2.00867,12718.0,2201.0,1041007.0,刘若英,4,26148.0,3.74997,6210.0,2461.0,1275495.0,哈智超,0,0.0,1.26331,0.0,1275494.0,如小果,0,0.0,0.23837,0.0,257.0,1276.0,爱情,2D,2011-04-08,2011,4,8,4,2,14,False,True,False,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737,['2D'],1,0,0,9441,1,False,False,False,False,True,False
756,肩上蝶,93.0,1266.8,679.0,1.08583,26193.07617,0.18293,2.18803,0.35188,0,0,4.9,4756.0,陈坤 Kun Chen;;;梁咏琪 Gigi Leung;;;桂纶镁 Lun-mei Guey;;;江一燕 Yiyan Jiang;;;许绍雄 Shiu Hung Hui,";;;北京盛世新影影视发行有限公司 Beijing Shengshixinying Film and TV Distribution Co., LTD;;;宁波稻草家族影视策划有限公司  Ning Bo Dao Cao Jia Zu Entertainment Ce Hua Co.,Ltd;;;稻草家族（北京）影业投资有限公司 Dao Cao Jia Cou（ Bei Jing） Ying Ye Investment Co., LTD",";;;宁波稻草家族影视策划有限公司  Ning Bo Dao Cao Jia Zu Entertainment Ce Hua Co.,Ltd;;;北京稻草熊影视文化有限公司 Beijing Scarecrow Entertainment Co.,Ltd",21262.0,7617.0,305.0,1078102.0,张之亮,2,6761.0,2.36573,0.0,,,0,0.0,0.0,0.0,1053618.0,陈坤,12,182885.0,10.96033,7021.0,9342.0,1000975.0,梁咏琪,4,18259.0,2.30701,2984.0,1363.0,1078102.0,张之亮,1,6702.0,2.36573,0.0,,,0,0.0,0.0,0.0,1076.0,1280.0,奇幻/爱情,2D,2011-07-08,2011,7,8,4,3,27,False,True,False,"['奇幻', '爱情']",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14729,['2D'],1,0,0,9441,1,False,True,False,False,False,False
757,紫宅,93.0,1054.6,484.0,1.7919900000000002,290155.9375,0.18647,1.72229,1.75278,0,0,3.3,5980.0,汪东城 Jiro Wang;;;佟丽娅 Liya Tong;;;何晶晶 Jingjing He;;;徐玉兰 Yulan Xu;;;钟凯 Kai Zhong;;;唐文龙 Michael Tong;;;谢君豪 Kwan-Ho Tse;;;肖雨雨 Yuyu Xiao;;;佟晨洁 Chen-jie Tong;;;赵静 Jing Zhao,";;;福建恒业电影发行有限公司 Heng Ye Film Distribution Co.,Ltd;;;上海炫映影视传播有限公司 Shanghai Shinning Pictures Entertainment Co.,Ltd",";;;上海大万文化传播有限公司 Shanghai Dawan Cultural Communication Co., Ltd.;;;北京华瑞鑫艺国际文化传媒有限公司 Beijing Waray International Media  Co.,Ltd",5749.0,1801.0,92.0,1294721.0,潘恒生,0,0.0,0.47402,0.0,,,0,0.0,0.0,0.0,1275869.0,汪东城,0,0.0,2.56198,5937.0,1738.0,1275756.0,佟丽娅,0,0.0,4.53835,17986.0,3949.0,1328666.0,麦耀权,0,0.0,0.49342,0.0,,,0,0.0,0.0,0.0,808.0,624.0,惊悚/爱情,2D,2011-09-23,2011,9,23,4,3,38,False,True,False,"['惊悚', '爱情']",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,['2D'],1,0,0,9441,1,False,False,False,False,True,False
758,致命请柬,95.0,1031.7,459.0,1.50489,109668.64062,0.16319,0.54272,1.28933,0,0,2.5,2073.0,张达明 Tat-Ming Cheung;;;胡桑 Sang Hu;;;焦婷 Ting Jiao,";;;福建恒业电影发行有限公司 Heng Ye Film Distribution Co.,Ltd;;;中国电影集团公司 China Film Group Corporation",";;;北京交远传媒有限公司 Beijing Jiaoyuan Media Co.,Ltd",1996.0,772.0,34.0,1322864.0,孙小光,0,0.0,0.50526,0.0,,,0,0.0,0.0,0.0,1274433.0,张达明,7,24271.0,2.23767,632.0,16.0,1321786.0,胡龄萌,0,0.0,0.32763000000000003,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,808.0,1283.0,悬疑/惊悚,2D,2011-03-04,2011,3,4,4,1,9,False,True,False,"['悬疑', '惊悚']",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4467,['2D'],1,0,0,9441,1,False,False,False,False,True,False
864,人再囧途之泰囧,105.0,127194.398,30850.0,1.46982,98081.23438,0.19127,10.41811,11.43616,1,1,7.4,20822.0,王宝强 Baoqiang Wang;;;黄渤 Bo Huang;;;陶虹 Hong Tao;;;谢楠 Nan Xie;;;范冰冰 Bingbing Fan;;;徐峥 Zheng Xu,";;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;北京影艺通影视文化传媒有限公司 Beijing Yingyitong Entertainment Co.,Ltd;;;北京真乐道文化传播有限公司 Beijing Zhenledao Media Co.,Ltd;;;黄渤工作室 Huangbo Studio",,,,1274297.0,徐峥,0,0.0,25.87336,5519.0,,,0,0.0,0.0,0.0,1274297.0,徐峥,13,79679.0,25.87336,5519.0,1071.0,1274388.0,王宝强,16,109107.0,16.65309,19387.0,2781.0,1274297.0,徐峥,0,0.0,25.87336,5519.0,1325105.0,丁丁,0,0.0,1.82075,0.0,593.0,593.0,喜剧/公路,2D,2012-12-12,2012,12,12,2,4,50,False,True,False,"['喜剧', '公路']",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127,['2D'],1,0,0,11060,0,False,False,False,True,True,True
865,十二生肖,122.0,88118.102,22353.0,3.27324,644221.6875,0.1945,7.39652,15.68069,0,0,6.6,74692.0,权相佑 Sang-woo Kwon;;;廖凡 Fan Liao;;;罗娜· 韦斯贝克尔 Laura Weissbecker;;;姚星彤 Anna Yao;;;张蓝心 Lan-xin Zhang;;;舒淇 Hsu Chi;;;吴彦祖 Daniel Wu;;;李宗盛 Jonathan Lee;;;陈柏霖 Berlin Chen;;;刘承俊 Sung-junYoo;;;姜文 Wen Jiang;;;凯特琳·戴雪儿 Caitlin Dechelle;;;王庆祥 Qingxiang Wang;;;白冰 Ice;;;林鹏 Peng Lin;;;卢惠光 Kenneth Lo;;;成龙 Jackie Chan;;;施祖南 Vincent Sze;;;保罗·菲利普·克拉克 Paul Philip Clark;;;房祖名 Jaycee Chan;;;白平 Bing Bai;;;奥利弗·普莱特 Oliver Platt,";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd",";;;东阳一房子影视制作有限公司 Dongyang Yifangzi Film and Television Production Co.,Ltd;;; 华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;成龙英皇影业有限公司 JCE Entertainment Ltd.;;;北京唐德国际文化传媒有限公司 Beijing Talent International Media  Co.,Ltd;;;北京耀莱国际文化产业有限公司 Bei Jing Yao Lai Guo Ji Cultural Industry Co., LTD;;;北京龙苑堂文化艺术有限公司 Beijing Longyuantang Culture＆Art Co., Ltd.",281722.0,55634.0,759.0,1054531.0,成龙,1,5011.0,22.97434,19909.0,,,0,0.0,0.0,0.0,1054531.0,成龙,10,118110.0,22.97434,19909.0,3131.0,1223767.0,权相宇,1,1816.0,1.38226,0.0,0.0,1054531.0,成龙,1,9405.0,22.97434,19909.0,1299382.0,唐季礼,0,0.0,6.32664,1064.0,118.0,1438.0,动作/喜剧/冒险,2D/3D/IMAX,2012-12-20,2012,12,20,3,4,51,False,True,False,"['动作', '喜剧', '冒险']",3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17426,"['2D', '3D', 'IMAX']",1,1,1,11060,0,False,False,False,True,True,False
866,画皮2,135.0,70210.5,28374.0,1.8469,217851.20312,0.19039,3.80065,10.12914,0,1,5.9,92588.0,周迅 Xun Zhou;;;赵薇 Vicki Zhao;;;陈坤 Kun Chen;;;杨幂 Mini Yang;;;冯绍峰 Shaofeng Feng;;;陈廷嘉 Tingjia Chen;;;费翔 Kris Phillips;;;柯彤 Crystal Ke;;;孙建魁 Sun Jian Kui,";;;中国电影集团公司 China Film Group Corporation;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd",";;;宁夏电影集团有限公司 Ningxia Film Group Co.,Ltd;;;鼎龙达（北京）国际文化传媒有限公司 Dinglongda（Beijing）International Cultural Media Co., Ltd.;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;麒麟网（北京）影视文化传媒有限公司 Kylin Network (Beijing) Movie&Culture Media Co.,Ltd;;;华谊兄弟国际有限公司 Huayi Brother International Co.,Ltd;;;杭州文化广播电视集团  Hangzhou Culture Radio Television Group;;;  华数传媒网络有限公司 HuaShu media network Co., LTD;;;欢瑞世纪影视传媒股份有限公司 H&R Century Pictures Co.,Ltd;;;四川中蓝文化传播有限公司 Sichuan Zhonglan Culture Communication Co.,Ltd;;;昌荣传媒有限公司 Changrong Media Co.,Ltd;;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;北京鱼化龙文化传播有限公司 Beijing Yuhuanlong Media  Co.,Ltd;;;北京华影文轩影视文化有限公司 Beijing Huaying Wenxuan Entertainment Co.,Ltd;;;北京大桥唐人影视传媒有限公司 Beijing Daqiao Tangren Entertainment Co.,Ltd;;;北京麒麟网信息科技有限公司 Beijing qi lin nets information technology Co.,",227369.0,60728.0,1821.0,1275211.0,乌尔善,1,2233.0,5.80659,423.0,,,0,0.0,0.0,0.0,1027798.0,周迅,16,191195.0,10.03396,7810.0,620.0,1163713.0,赵薇,14,174107.0,10.4597,21500.0,8580.0,1319849.0,冉平,0,0.0,4.52121,0.0,1319850.0,冉甲男,1,0.0,4.2211300000000005,0.0,59.0,1439.0,爱情/奇幻/悬疑,2D/3D,2012-06-28,2012,6,28,3,2,26,False,True,False,"['爱情', '奇幻', '悬疑']",3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12009,"['2D', '3D']",1,1,0,11060,0,False,False,False,False,True,False
867,一九四二,146.0,37113.398,13732.0,3.0946,341820.625,0.19521,9.15569,8.78998,1,0,7.6,12356.0,张国立 Guoli Zhang;;;陈道明 Daoming Chen;;;徐帆 Fan Xu;;;李雪健 Xuejian Li;;;张涵予 Hanyu Zhang;;;范伟 Wei Fan;;;冯远征 Yuanzheng Feng;;;阿德里安·布洛迪 Adrien Brody;;;张少华 Shaohua Zhang;;;羊立新 Lixin Yang;;;赵屹 Yi Zhao;;;张默 Mo Zhang;;;杨立新 LiXin Yang;;;段奕宏 Yihong Duan;;;王子文 Olivia Wang;;;蒂姆·罗宾斯 Tim Robbins;;;李倩 Qian Li;;;张嘉译 Jiayi Zhang;;;张晨光 Chenguang Zhang;;;李易祥 Yixiang Li;;;张国强 Kwok Keung Cheung;;;苏有朋 Alec Su;;;林永健 Yongjian Lin;;;于震 Zhen Yu;;;张志坚 Zhijian Zhang;;;吕中 Zhong Lv;;;杜淳 Chun Du;;;田小洁 Xiaojie Tian;;;乔振宇 Zhenyu Qiao;;;罗洋 Yang Luo;;;刘莉莉 Lili Liu;;;柯蓝 Lan Ke,";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd",";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;华谊兄弟国际有限公司 Huayi Brother International Co.,Ltd;;;重庆电影集团有限公司 ChongQing Film Group Co., LTD;;;香港英皇影业有限公司 Emperor Motion Pictures;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;一壹影视文化投资基金 Yiyi Media Investment Funds;;;安徽广播电视台 Anhui TV;;;湖南广播电视台 Hunan Broadcasting System;;;上海尚世影业有限公司 SMG Pictures;;;北京电视台 China Beijing Television Station",,,,1274255.0,冯小刚,9,196928.0,21.10197,4721.0,,,0,0.0,0.0,0.0,1015115.0,张国立,5,50462.0,4.75446,4610.0,179.0,1026454.0,张默,8,104927.0,1.94686,2445.0,0.0,1316117.0,刘震云,2,6809.0,4.08956,1180.0,,,0,0.0,0.0,0.0,118.0,118.0,战争/剧情/历史,2D/IMAX,2012-11-29,2012,11,29,3,4,48,False,False,True,"['战争', '剧情', '历史']",3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10187,"['2D', 'IMAX']",1,0,1,11060,0,False,False,False,False,True,True
869,听风者,120.0,23220.0,11530.0,1.96032,154769.1875,0.18495,5.939,4.84312,0,0,6.9,15295.0,梁朝伟 Tony Leung;;;周迅 Xun Zhou;;;范晓萱 Mavis Fan;;;王学兵 Xuebing Wang;;;董勇 Yong Dong;;;张之亮 Jacob Cheung;;;白茹 Ru Bai;;;单立文 Lap-Man Sin;;;甘婷婷 Tingting Gan;;;林威 Wai Lam;;;吴家丽 Carrie Ng;;;方家煌 Henry Fong;;;方平 Henry Fong,";;;广州美亚华天下电影发行有限公司 Guangzhou Meiya Huatianxia Film Distribution Co., Ltd;;;上海电影股份有限公司影视发行分公司 Eastern Mordor",";;;美亚长城传媒（北京）有限公司 Meiya Great Wall Media（Beijing） Co.,Ltd;;;浙江金球影业有限公司 Zhejiang Golden Globe Pictures Co., Ltd;;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;美亚电影制作有限公司 Mei Ah Movie Production Co.,Ltd;;;美亚娱乐资讯集团有限公司 Mei Ah Entertainment Co.,Ltd;;;百姓电影有限公司 Baixing Film Co.,Ltd",182570.0,52107.0,1238.0,1126158.0,麦兆辉,8,65278.0,8.75632,252.0,1014716.0,庄文强,4,47142.0,10.8479,195.0,1115918.0,梁朝伟,7,119211.0,12.01012,6685.0,217.0,1027798.0,周迅,17,261405.0,10.03396,7810.0,620.0,1126158.0,麦兆辉,7,58975.0,8.75632,252.0,1014716.0,庄文强,9,67578.0,10.8479,195.0,750.0,752.0,剧情,2D,2012-08-07,2012,8,7,1,3,32,False,True,False,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4731,['2D'],1,0,0,11060,0,False,True,False,False,False,False
870,四大名捕,118.0,19985.301,7809.0,5.33873,1221887.125,0.20265,10.40425,7.784789999999999,1,0,5.1,44586.0,邓超 Chao Deng;;;刘亦菲 Yifei Liu;;;黄秋生 Anthony Wong;;;郑中基 Ronald Cheng;;;江一燕 Yiyan Jiang;;;邹兆龙 Collin Chou;;;成泰燊 Taishen Cheng;;;邓萃雯 Shereen Tang;;;吴秀波 Wu Xiubo;;;李子雄 Waise Lee;;;木幡龙 Ryu Kohata;;;包贝儿 Beier Bao;;;向恬冉 Tian Ran Xiang;;;张颂文 Songwen Zhang;;;田启文 Kai Man Tin;;;方安娜 Anna Fang;;;吴映洁 Even Wu;;;苗驰 Chia Miao;;;唐文龙 Michael Tong,";;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;中国电影集团公司 China Film Group Corporation",";;;安徽广播电视台 Anhui TV;;;精英制作公司 Top Gun Production Co.,Ltd",99776.0,26095.0,830.0,1274245.0,陈嘉上,3,37838.0,7.235710000000001,395.0,1274236.0,秦小珍,3,26047.0,2.27951,0.0,1274235.0,邓超,8,151506.0,24.43592,21662.0,8121.0,1049732.0,刘亦菲,5,61923.0,7.29062,37564.0,6758.0,1321279.0,温瑞安,0,0.0,1.27621,0.0,1274245.0,陈嘉上,3,49781.0,7.235710000000001,395.0,593.0,1451.0,动作/古装/悬疑,2D,2012-07-12,2012,7,12,3,3,28,False,True,False,"['动作', '古装', '悬疑']",3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11504,['2D'],1,0,0,11060,0,False,True,False,False,True,False
871,大魔术师,128.0,17364.199,7462.0,3.24339,745140.5,0.20172,11.60472,5.03331,0,0,6.5,12967.0,梁朝伟 Tony Leung;;;刘青云 Ching Wan Lau;;;周迅 Xun Zhou;;;闫妮 Ni Yan;;;方中信 Alex Fong;;;吴彦祖 Daniel Wu;;;秦沛 Paul Chun;;;林雪 Suet Lam;;;吴刚 Gang Wu;;;王子文 Olivia Wang;;;泽田谦也 Kenya Sawada;;;吴廷烨 Berg Ng;;;戎祥 Cheung Yung;;;徐克 Hark Tsui;;;陆剑明 Jamie Luk;;;江道海 To-hoi Kong;;;谷德昭 Vincent Kuk Tak Chiu;;;王子义 Ziyi Wang,;;;博纳影业集团股份有限公司 Bona Film Group,";;;香港英皇影业有限公司 Emperor Motion Pictures;;;博纳影视娱乐有限公司 Bona Entertainment Co.,Ltd",,,,1274289.0,尔冬升,2,19162.0,7.034839999999999,1202.0,,,0,0.0,0.0,0.0,1115918.0,梁朝伟,6,101847.0,12.01012,6685.0,217.0,1007251.0,刘青云,4,30560.0,6.06142,2095.0,68.0,1280773.0,秦天南,5,73383.0,2.43038,0.0,1274289.0,尔冬升,2,19162.0,7.034839999999999,1202.0,80.0,311.0,爱情/动作,2D,2012-01-12,2012,1,12,3,1,2,False,True,False,"['爱情', '动作']",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11773,['2D'],1,0,0,11060,0,False,False,False,False,True,True
