id,title,duration,technology,type,boxoffice,first_boxoffice,actor,issue_company,manu_company,release_date,year,month,day,day_of_week,quarter,week,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_动画,genre_悬疑,genre_冒险,genre_犯罪,genre_战争,genre_恐怖,genre_奇幻,genre_儿童,genre_纪录片,genre_青春,technology_list,technology_2D,technology_3D,technology_IMAX,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,is_weekend,springfestival,summer,nationalday
54,小城之春,116.0,2D,爱情,150.0,0.0,胡靖钒 Jingfan Hu;;;吴军 Jun Wu;;;辛柏青 Baiqing Xin;;;叶小铿 Xiao Keng Ye;;;卢思思 Sisi Lu,";;; Artificial Eye;;; Filmfreak Distributie;;; Filmmuseum Distributie;;; Madman Entertainment;;; Palm Pictures;;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd",;;;北京电影制片厂 Beijing Film Studio;;; Beijing Rosart Film;;;中国电影集团公司 China Film Group Corporation;;; Fortissimo Film Sales;;;;;;  Orly Films;;; Paradis Films,2002-07-26,2002,7,26,4,3,30,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
55,烟雨红颜,99.0,2D,爱情,600.1,,邱心志 Xin-zhi Qiu;;;奚美娟 Meijuan Xi;;;曾黎 Li Zeng;;;张信哲 Jeff Chang;;;周笑莉 Xiaoli Zhou;;;周迅 Xun Zhou,;;;博纳影业集团股份有限公司 Bona Film Group,;;;上海永乐影视集团 Shanghai Yongle Entertainment Group,2002-02-26,2002,2,26,1,1,9,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
56,二十五个孩子一个爹,90.0,2D,剧情,62.1,,黄宏 Hong Huang,;;; Ardustry Home Entertainment;;; Twin Film;;; Twin Video;;;中国电影集团公司 China Film Group Corporation,,2002-05-25,2002,5,25,5,2,21,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
57,一见钟情,95.0,2D,爱情,700.1,,陆毅 Yi Lu;;;范冰冰 Bingbing Fan;;;雪村 Cun Xue;;;海清 Christina Hai,";;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd",";;;北京紫禁城影业有限责任公司 Beijing Forbidden City Pictures Co.,Ltd",2002-02-09,2002,2,9,5,1,6,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,False
63,手机,107.0,2D,剧情,5608.7,,葛优 You Ge;;;徐帆 Fan Xu;;;张国立 Guoli Zhang;;;范冰冰 Bingbing Fan;;;范伟 Wei Fan;;;韩童生 Tongsheng Han;;;黄素影 Suying Huang;;;张涵予 Hanyu Zhang;;;张路 Lu Zhang;;;杨欣 Xin Yang,";;;陕西西影华谊电影发行有限公司 ShanXi XiYing HuaYi Film Distribution Co., LTD;;;华谊兄弟太合影视投资有限公司 Huayi Brothers&Taihe Entertainment  Co.,Ltd;;;中国电影集团公司 China Film Group Corporation",";;;哥伦比亚电影制作（亚洲）有限公司 Columbia Pictures Film Production Asia;;;北京电影制片厂 Beijing Film Studio;;;华谊兄弟太合影视投资有限公司 Huayi Brothers&Taihe Entertainment  Co.,Ltd;;;北京紫禁城影业有限责任公司 Beijing Forbidden City Pictures Co.,Ltd",2003-12-17,2003,12,17,2,4,51,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
64,惊涛骇浪,95.0,2D,剧情,603.0,,宁静 Jing Ning;;;巫刚 Gang Wu;;;李幼斌 Youbin Li;;;潘粤明 Yueming Pan;;;赵有亮 Youliang Zhao,,;;;八一电影制片厂 Bayi Film Studio,2003-02-18,2003,2,18,1,1,8,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,False
65,大块头有大智慧,92.0,2D,动作,1401.5,1021.0,刘德华 Andy Lau;;;张柏芝 Cecilia Cheung;;;张兆辉 Siu-fai Cheung;;;秦煌 Wong Chun;;;汤宝如 Karen Tong;;;于文仲 Wen Zhong Yu;;;黄志伟 Chi Wai Wong;;;黄华和 Wah Wo Wong;;;张珊萌 cacy,";;;中国星电影有限公司 China Star Film Co.,Ltd;;;  Long Shong Entertainment Group;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;星美（北京）影业有限公司 Stellar Mega Films Limited",";;;中国星电影有限公司 China Star Film Co.,Ltd;;;  One Hundred Years of Film Company;;;银河映像（香港）有限公司 Milky Way Image（Hongkong)）Co.,Ltd;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD",2003-09-26,2003,9,26,4,3,39,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
66,天地英雄,114.0,2D,动作,4101.7,27.0,姜文 Wen Jiang;;;中井贵一 Kiichi Nakai;;;王学圻 Xueqi Wang;;;赵薇 Vicki Zhao;;;哈斯巴根 Bagen Hasi;;;李海滨 Haibin Li;;;周韵 Yun Zhou;;;杨海泉 Haiquan Yang,";;; Columbia TriStar Film;;; Columbia TriStar Films de Argentina;;; Columbia TriStar Home Entertainment;;; Columbia TriStar Home Entertainment;;; Columbia TriStar Home Video;;; Columbia TriStar;;; LK-TEL;;; Mongrel Media;;; Nelonen;;;索尼经典影业公司 Sony Pictures Classics;;;索尼电影娱乐公司 Sony Pictures Entertainment;;; Universal Pictures Finland Oy;;;陕西西影华谊电影发行有限公司 ShanXi XiYing HuaYi Film Distribution Co., LTD;;;中国电影集团公司 China Film Group Corporation",";;;哥伦比亚电影制作（亚洲）有限公司 Columbia Pictures Film Production Asia;;; Taihe Film Investment Co. Ltd.;;;西安电影制片厂有限公司 Xian Film Studio;;;中国电影合作制片公司 China Film Co-Production Corporation;;;西部电影集团有限公司 Western Movie Group;;;华谊兄弟太合影视投资有限公司 Huayi Brothers&Taihe Entertainment  Co.,Ltd",2003-09-03,2003,9,3,2,3,36,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
67,紫蝴蝶,127.0,2D,战争,301.1,0.0,章子怡 Ziyi Zhang;;;刘烨 Ye Liu;;;冯远征 Yuanzheng Feng;;;仲村亨 T&#244;ru Nakamura;;;李冰冰 Bingbing Li,;;; Palm Pictures;;; Rosebud;;;上海电影股份有限公司影视发行分公司 Eastern Mordor,;;;梦幻工厂文化传媒（天津）股份有限公司 Dream factory culture media (Tianjin) Limited by Share Ltd;;; Lou Yi Ltd.;;;上海电影制片厂 Shanghai Film Studio;;; Shanghai SFS Digital Media Co.;;;法国日落黄沙电影公司 Wild Bunch,2003-07-25,2003,7,25,4,3,30,['战争'],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
68,无间道3,118.0,2D,警匪,3601.0,1665.0,梁朝伟 Tony Leung;;;刘德华 Andy Lau;;;黎明 Leon Lai;;;陈道明 Daoming Chen;;;陈慧琳 Kelly Chen;;;黄秋生 Anthony Wong;;;曾志伟 Eric Tsang;;;郑秀文 Sammi Cheng;;;刘嘉玲 Carina Lau;;;陈冠希 Edison Chan;;;余文乐 Shawn Yue;;;杜汶泽 Chapman To;;;李子雄 Waise Lee;;;林家栋 Ka Tung Lam;;;吴廷烨 Berg Ng;;;尹扬明 Yeung Ming Wan;;;利沙华 Courtney Wu;;;欧轩伟 Au Hin Wai;;;何家驹 Ka-Kui Ho;;;尹志强 Wan Chi Keung,;;; A-Film Home Entertainment;;; Bright Angel Distribution;;; Cinema Mondo;;; Comstock;;; Dragon Dynasty;;; Galileo Medien AG;;; MTV Netherlands;;;寰亚影视发行（香港）有限公司 Media Asia Distribution;;; Mega Star Video Distribution;;; Pan Vision Oy;;; Tartan Video;;;博纳影业集团股份有限公司 Bona Film Group,";;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;天津电影制片厂 Tianjin Film Studio;;;东方神龙影业有限公司 East Dragon Pictures  Co.,Ltd;;; CMC Group;;; Basic Pictures;;;中国电影合作制片公司 China Film Co-Production Corporation",2003-12-11,2003,12,11,3,4,50,['警匪'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
69,午夜惊魂,95.0,2D,恐怖/惊悚,200.5,,宋佳 Jia Song;;;彭丹 Diana Pang;;;李宗翰 Zonghan Li;;;王国京 Guojing Wang;;;杨蓉 Rong Yang;;;牛犇 Ben Niu,;;;博纳影业集团股份有限公司 Bona Film Group,,2003-08-22,2003,8,22,4,3,34,"['恐怖', '惊悚']",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
70,玉观音,110.0,2D,犯罪/剧情,800.7,,赵薇 Vicki Zhao;;;谢霆锋 Nicholas Tse;;;柳云龙 Yunlong Liu;;;陈建斌 Jianbin Chen;;;付强 Qiang Fu;;;高志兰 Zhilan Gao;;;肖聪 Cong Xiao;;;牛莉 Li Niu,";;; Art Port;;; CCTV Movie Channel;;; CaiChang International;;;世纪英雄电影投资公司 Century Hero Film Investment Company;;;中国电影集团公司 China Film Group Corporation;;;中国星电影有限公司 China Star Film Co.,Ltd;;;  Neco;;; Tai Seng Entertainment;;; Universe Entertainment;;;寰宇影片发行有限公司 Universe Films Distribution Co.,Ltd;;;世纪环球电影院线发展有限公司 Century Universal Film Network Development Co.,Ltd.",;;;世纪英雄电影投资公司 Century Hero Film Investment Company,2003-12-25,2003,12,25,3,4,52,"['犯罪', '剧情']",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
71,无间道2,119.0,2D,警匪/动作,800.8,527.0,黄秋生 Anthony Wong;;;曾志伟 Eric Tsang;;;刘嘉玲 Carina Lau;;;吴镇宇 Francis Ng;;;陈冠希 Edison Chan;;;余文乐 Shawn Yue;;;胡军 Jun Hu;;;张同祖 Joe Cheung;;;方家煌 Henry Fong;;;敖志君 Peter Ngor;;;黄岳泰 Arthur Wong;;;陈德森 Teddy Chan;;;张耀扬 Roy Cheung;;;廖启智 Kai Chi Liu;;;杜汶泽 Chapman To;;;陈望华 Alexander Chan;;;连凯 Andrew Lien;;;惠英红 Kara Hui;;;傅嘉莉 Kelly Fu;;;段伟伦 William Tuen;;;林威 Wai Lam;;;黄锐生 Yui Sang Wong;;;刘中基 Frank Michael Liu;;;利志强 Chi-Keung Lee;;;布兰登·雷亚 Brandon Rhea;;;李霆锋 Ting-Fung Li;;;龙比意 Bey Logan,";;; A-Film Home Entertainment;;; Bright Angel Distribution;;; Cinema Mondo;;; Comstock;;; Dragon Dynasty;;; MTV Netherlands;;;寰亚影视发行（香港）有限公司 Media Asia Distribution;;; Media Cooperation One (MC-One);;;新加坡新传媒星霖电影公司 Xin Jia Po Xinmedia Xing Lin Dian Yingcompany;;; Mega Star Video Distribution;;; Pan Vision Oy;;; Tartan Video;;; Tartan;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;星美（北京）影业有限公司 Stellar Mega Films Limited",";;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;新加坡新传媒星霖电影公司 Xin Jia Po Xinmedia Xing Lin Dian Yingcompany;;;东方神龙影业有限公司 East Dragon Pictures  Co.,Ltd;;; Basic Pictures;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD",2003-09-05,2003,9,5,4,3,36,"['警匪', '动作']",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
73,芬妮的微笑,105.0,2D,爱情,200.0,,妮娜·普罗尔 Nina Proll;;;王志文 Zhiwen Wang;;;宋晓英 Xiaoying Song,";;; Beta Film;;; Buena Vista International;;; EastWest Distribution;;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd;;;博纳影业集团股份有限公司 Bona Film Group",";;;北京紫禁城影业有限责任公司 Beijing Forbidden City Pictures Co.,Ltd;;; Josef Koschier;;; SK-Film Salzburg/Vienna",2003-02-26,2003,2,26,2,1,9,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
74,警察有约,100.0,2D,喜剧/爱情,0.1,,丁嘉丽 Jiali Ding;;;贺小书 Xiaoshu He;;;剧雪 Xue Ju;;;梁静 Jing Liang;;;李明启 Mingqi Li;;;李湘 Xiang Li;;;马晓晴 Xiaoqing Ma;;;汪韬 Tao Wang;;;伍宇娟 Yujuan Wu;;;夏雨 Yu Xia;;;谢雨欣 Yuxin Xie;;;雪村 Cun Xue;;;许亚军 Yajun Xu;;;羊立新 Lixin Yang;;;原莉 Li Yuan;;;袁泉 Quan Yuan,,;;;南京电影制片厂 Nanjing Film Studio,2003-12-27,2003,12,27,5,4,52,"['喜剧', '爱情']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
75,我和爸爸,98.0,2D,剧情,50.1,,叶大鹰 Daying Ye;;;姜文 Wen Jiang;;;裘逑 Qiu Qiu;;;苏小明 Xiaoming Su;;;张元 Yuan Zhang;;;徐静蕾 Jinglei Xu,";;; Golden Village;;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd",;;;中国保利华亿传媒公司 Poly-Huayi Media of China;;; Supreme Concept Cultural Development Co. Ltd.,2003-12-03,2003,12,3,2,4,49,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
76,暖冬,96.0,2D,剧情,300.0,,王姬 Heidi Wong;;;丁嘉元 Jiayuan Ding;;;王学兵 Xuebing Wang,";;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd",";;;上海电影制片厂 Shanghai Film Studio;;;上海电影（集团）有限公司 Shanghai Film Group Co.,Ltd",2003-03-07,2003,3,7,4,1,10,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
77,绿茶,83.0,2D,爱情,400.2,,姜文 Wen Jiang;;;赵薇 Vicki Zhao;;;王海珍 Haizhen Wang;;;张元 Yuan Zhang,";;;中国保利华亿传媒公司 Poly-Huayi Media of China;;; CCTV Movie Channel;;;美亚娱乐资讯集团有限公司 Mei Ah Entertainment Co.,Ltd;;; Rentrak Japan K.K.;;; Silver Kent Technology;;;星美（北京）影业有限公司 Stellar Mega Films Limited",;;; Asian Union Film Ltd.,2003-08-22,2003,8,22,4,3,34,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
78,周渔的火车,93.0,2D,爱情,2000.0,2.0,巩俐 Li Gong;;;梁家辉 Tony Leung Ka Fai;;;孙红雷 Honglei Sun;;;李志雄 Zhixiong Li;;;孙周 Zhou Sun,";;; Columbia TriStar Films de Argentina;;; Good Machine International;;; Herald Film Company;;; LK-TEL;;; Mongrel Media;;; Paradise Group;;; RCV Film Distribution;;;索尼经典影业公司 Sony Pictures Classics;;; V&#233;rtigo Films;;;北京联盟影业投资有限公司 Beijing Union Film Investment Co.,LTD",";;;中国电影合作制片公司 China Film Co-Production Corporation;;;中国电影集团公司 China Film Group Corporation;;; Glory Top Properties;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;; Senjiu Film",2003-02-13,2003,2,13,3,1,7,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,False
79,老鼠爱上猫,92.0,2D,喜剧,2300.1,,刘德华 Andy Lau;;;张柏芝 Cecilia Cheung;;;黄秋生 Anthony Wong;;;李冰冰 Bingbing Li;;;张达明 Tat-Ming Cheung;;;杜汶泽 Chapman To;;;林子聪 Chi Chung Lam;;;张豪龙 Ho Lung Cheung;;;黄一飞 Yut Fei Wong,;;;寰亚影视发行（香港）有限公司 Media Asia Distribution;;;博纳影业集团股份有限公司 Bona Film Group,";;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;; Changchun Film Studio;;;中国电影合作制片公司 China Film Co-Production Corporation;;;东方神龙影业有限公司 East Dragon Pictures  Co.,Ltd;;; Basic Pictures",2003-02-01,2003,2,1,5,1,5,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,False
80,中国功夫少女组,105.0,2D,动作,0.1,,袁咏仪 Anita Yuen;;;陈坤 Kun Chen;;;黄湘怡 Stella Ng;;;林依晨 Ariel Lin;;;安以轩 Ady Ang;;;孙丽婷 Agnes Sun,;;; China Film Cooperation Bureau Ltd.;;;博纳影业集团股份有限公司 Bona Film Group,";;; Film Bureau State Administration of Radio, Film and TV;;; Youth Movies Production Company Ltd.;;; Guoli Motion Pictures Production Company Ltd.",2003-09-12,2003,9,12,4,3,37,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
81,卡拉是条狗,100.0,2D,喜剧,700.1,,葛优 You Ge;;;丁嘉丽 Jiali Ding;;;李滨 Bin Li;;;李勤勤 Qinqin Li;;;夏雨 Yu Xia;;;李佳璇 Jiaxuan Li,";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd",";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd",2003-03-07,2003,3,7,4,1,10,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
82,我的美丽乡愁,120.0,2D,剧情,200.2,,艾丽娅 Ailiya;;;陈晓东 Daniel Chan;;;崔林 Lin Cui;;;罗家英 Kar Ying Law;;;刘璇 Xuan Liu;;;徐静蕾 Jinglei Xu,;;;猎户座影业公司 Orion Pictures Corporation;;;博纳影业集团股份有限公司 Bona Film Group,";;;北京紫禁城影业有限责任公司 Beijing Forbidden City Pictures Co.,Ltd;;; Strand Releasing",2003-01-17,2003,1,17,4,1,3,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
85,喜洋洋,95.0,2D,喜剧,24.6,,夏雨 Yu Ha;;;关曼莉 Manli Guan,,,2004-05-01,2004,5,1,5,2,18,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
86,上学路上,90.0,2D,剧情,318.9,,艾丽娅 Ailiya;;;杨树林 Shulin Yang;;;吴旭 Xu Wu,;;; Twin Film;;;中国电影集团公司 China Film Group Corporation,;;;山东电影制片厂 Shandong Film Studio;;; Shandong TV,2004-09-01,2004,9,1,2,3,36,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
87,邓小平·1928,98.0,2D,传记,600.0,,安荣生 Rongsheng An;;;余文乐 Shawn Yue;;;秦岚 Lan Qin;;;黄薇 Wei Huang;;;刘劲 Jin Liu;;;王洛勇 Luoyong Wang,;;;上海电影股份有限公司影视发行分公司 Eastern Mordor,,2004-08-18,2004,8,18,2,3,34,['传记'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False
88,纸飞机,95.0,2D,剧情,10.9,,娜仁花 Renhua Na;;;牛犇 Ben Niu,;;;上海电影股份有限公司影视发行分公司 Eastern Mordor,;;;潇湘电影集团 Xiaoxiang Film Group,2004-06-19,2004,6,19,5,2,25,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
89,张思德,102.0,2D,主旋律,4004.8,,吴军 Jun Wu;;;唐国强 Guoqiang Tang;;; 邹俊百 Sam Chow;;;刘滢 Ying Liu,";;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd",";;;北京紫禁城影业有限责任公司 Beijing Forbidden City Pictures Co.,Ltd;;;北京电影制片厂 Beijing Film Studio;;;中国电影集团公司 China Film Group Corporation",2004-10-10,2004,10,10,6,4,41,['主旋律'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
90,可可西里,98.0,2D,动物/剧情,604.0,1.0,多布杰 Duobujie;;;张磊 Zhang Lei;;;赵雪萤 Xueying Zhao,";;; Axiom Films;;; Columbia TriStar Films de Argentina;;; IDP Distribution;;; LK-TEL;;; R&#233;zo Films;;;陕西西影华谊电影发行有限公司 ShanXi XiYing HuaYi Film Distribution Co., LTD;;;中国电影集团公司 China Film Group Corporation;;;中影集团数字电影院线有限公司 China Film Group Digital Cinema Line Co.,Ltd",";;;美国哥伦比亚影业公司 Columbia Pictures Industries, Inc.;;;  National Geographic World Films;;;华谊兄弟太合影视投资有限公司 Huayi Brothers&Taihe Entertainment  Co.,Ltd",2004-10-01,2004,10,1,4,4,40,"['动物', '剧情']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True
91,天黑请闭眼,90.0,2D,恐怖/惊悚,2004.7,,张耀扬 Roy Cheung;;;廖凡 Fan Liao;;;李小冉 Xiaoran Li;;;宋佳 Jia Song;;;王志文 Zhiwen Wang;;;黄智贤 Chi-yin Wong;;;吴倩莲 Chien-lien Wu;;;于娜 Na Yu,";;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD",";;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;星美（北京）影业有限公司 Stellar Mega Films Limited",2004-04-01,2004,4,1,3,2,14,"['恐怖', '惊悚']",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
92,大城小事,94.0,2D,爱情,802.4,476.0,王菲 Faye Wong;;;陈建斌 Jianbin Chen;;;李娜英 Na-yeong Lee;;;黎明 Leon Lai;;;周月 Yue Zhou,";;; Go Film Distribution;;;高先电影有限公司 Golden Scene Company Ltd.;;;星空传媒发行制作有限公司 Star Media Distribution Co., Ltd.;;; Wide Sight Entertainment Limited;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;星美（北京）影业有限公司 Stellar Mega Films Limited",";;; China Film;;; Paciwood Music and Entertainment Corporation;;;天津电影制片厂 Tianjin Film Studio;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD",2004-02-12,2004,2,12,3,1,7,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,False
